clause_id,company,text,word_count,category,risk_label,dpdpa_section,notes
uidai_4,uidai,"Brand Aadhaar
Logo
Aadhaar Mascot Brand Guidelines (PDF, 5.5 MB)
Contact & Support
Have any Question?
FAQs
Glossary
Aadhaar Usage-Dos and Dont's Doc Type:PDF Size:0.1MB
Grievance Redressal Mechanism
Grievance and Feedback
Check Grievance / Feedback Status
Right to Information
Feedback
Head Office (HO)
Regional Offices
File-Complaint
English
हिन्दी
অসমীয়া
বাংলা
ಕನ್ನಡ
ગુજરાતી
മലയാളം
मराठी
ଓଡ଼ିଆ
ਪੰਜਾਬੀ
தமிழ்
తెలుగు
اردو
Search
Go
Privacy Policy
Privacy Policy
Site Visit data
UIDAI Website does not automatically capture any specific personal information from you, (like name, phone number or e-mail address), that allows us to identify you individually.",94,,,,
uidai_5,uidai,"This website records your visit and logs the following information for statistical purposes, such as Internet protocol (IP) addresses, domain name, server's address; name of the top-level domain from which you access the Internet (for example, .gov, .com, .in, etc.), browser type, operating system, the date and time of the visit, the pages you have accessed, the documents downloaded and the previous Internet address from which you linked directly to the site.",72,,,,
uidai_6,uidai,We make no attempt to link these addresses with the identity of individuals visiting our site unless an attempt to damage the site has been detected.,26,,,,
uidai_7,uidai,"We will not identify users or their browsing activities, except when a law enforcement agency may exercise a warrant to inspect the service provider's logs.",25,,,,
uidai_8,uidai,"If the UIDAI Website requests you to provide personal information, you will be informed for the particular purposes for which the information is gathered and adequate security measures will be taken to protect your personal information.",36,,,,
uidai_9,uidai,UIDAI does not sell or share any personally identifiable information volunteered on the UIDAI Website to any third party (public/private).,20,,,,
uidai_10,uidai,"Any information provided to this website will be protected from loss, misuse, unauthorized access or disclosure, alteration, or destruction.",19,,,,
uidai_11,uidai,"Cookies
A cookie is a piece of software code that an Internet website sends to your browser when you access information in that site.",24,,,,
uidai_14,uidai,It will only be used for the purpose for which you have provided it and will not be added to a mailing list.,23,,,,
uidai_15,uidai,"Your e-mail address will not be used for any other purpose, and will not be disclosed without your consent.",19,,,,
uidai_16,uidai,"Collection of Personal Information
If you are asked for any other Personal Information you will be informed how it will be used if you choose to give it.",28,,,,
uidai_17,uidai,"If at any time you believe the principles referred to in this privacy statement have not been followed, or have any other comments on these principles, please notify the Web Information Manager by sending email to
This email address is being protected from spambots.",44,,,,
uidai_19,uidai,"Note: The use of the term ""Personal Information"" in this privacy statement refers to any information from which your identity is apparent or can be reasonably ascertained.",27,,,,
uidai_20,uidai,"Reasonable Security Practices
Reasonable security measures such as administrative, technical, operational and physical controls have been implemented to ensure the security of personal information, if collected.",26,,,,
