clause_id,company,text,word_count,category,risk_label,dpdpa_section,notes
zomato_49,zomato,"If you're using our Services on a mobile device, we may use mobile device IDs (the unique identifier assigned to a device by the manufacturer), instead of cookies, to recognize you.",31,,,,
zomato_50,zomato,We may do this to store your preferences and track your use of our applications.,15,,,,
zomato_51,zomato,"Â Our applications may also access metadata and other information associated with files stored on your mobile device. This may include, for example, photographs, audio and video clips, personal contacts and address book information.",34,,,,
zomato_52,zomato,"Â If you use any of Eternalâs applications such as Zomato, Blinkit, District or Hyperpure, we may collect information about the presence and/ or absence and/ or details pertaining to other applications on your mobile phone. This helps us enable specific features for your benefit, such as payment / UPI links.",51,,,,
zomato_53,zomato,"When you use one of our location-enabled services (for example, when you access Services from a mobile device), we may collect and process information about your mobile device's GPS location (including the latitude, longitude or altitude of your mobile device) and the time the location information is recorded to customize the Services with location-based information and features (for example, to inform you about restaurants in your area or applicable promotions).",70,,,,
zomato_54,zomato,Some of these services require your personal data for the feature to work and we may associate location data with your device ID and other information we hold about you.,30,,,,
zomato_55,zomato,"We, and third parties with whom we partner, may use cookies, pixel tags, web beacons, mobile device IDs, ""flash cookies"" and other similar files or technologies to collect and store information in respect to your use of the Services and third party websites.",43,,,,
zomato_56,zomato,"This is to store your preferences and settings, enhance your experience by delivering content and advertising specific to your interests, perform research and analytics, track your use of our Services, and assist with security and administrative functions.",37,,,,
zomato_57,zomato,"By using our Services with your browser set to accept cookies you are consenting to our use of cookies in the manner described in this section. For more information, please read ourÂ",32,,,,
zomato_58,zomato,".Third parties whose products or services are accessible or advertised through the Services, including social media services, may also use cookies or similar tools, and we advise you to check their privacy policies for information about their cookies and other practices. We do not control the practices of such third parties and their privacy policies exclusively govern their interactions with you.",61,,,,
zomato_59,zomato,"Your use of these features may result in the collection, processing or sharing of information about you, depending on the feature.",21,,,,
zomato_60,zomato,Please be aware that we are not responsible for the content or privacy practices of other websites or services which may be linked to our services.,26,,,,
zomato_61,zomato,We do not endorse or make any representations about third-party websites or services.,13,,,,
zomato_62,zomato,Our Privacy Policy does not cover the information you choose to provide to or that is collected by these third parties.,21,,,,
zomato_63,zomato,We strongly encourage you to read such third parties' privacy policies prior to sharing any personal information with such third parties.,21,,,,
zomato_64,zomato,"We may also obtain information about you from third-party sources, including:",11,,,,
zomato_65,zomato,"If you choose to log in, link, or otherwise connect your account with a third-party service (such as Google, Facebook, or other platforms we may support), you authorize us to collect, store, and use information that you permit that third-party service to share with us through their application programming interface (API) and based on the permissions you grant during the authentication or connection process.",64,,,,
zomato_66,zomato,"This information may include, without limitation, your third-party user ID, name, email address, profile picture, contacts or friend lists (subject to your permissions), publicly available information on your profile, and any other details made available via the third-party service's permission interface.",41,,,,
zomato_67,zomato,We recommend reviewing your third-party provider's privacy policy and your privacy settings on that platform to understand what information they share and how to manage it.,26,,,,
zomato_68,zomato,"We may also obtain information about you from other sources such as business partners (including restaurant, payment, and event partners), marketing and advertising partners, data enrichment services, data brokers, analytics providers, researchers, publicly available sources, affiliates within the Eternal group, and potentially other users (e.g., if they refer you, add you to a reservation/order or upload your contact).",58,,,,
zomato_69,zomato,"We expressly reserve the right to combine information obtained from any third-party sources with the information we collect directly from you or automatically through your use of our Services. This combined information is used to update, expand, and analyze our records, identify potential new customers, provide tailored advertising and experiences, improve our Services, and for other purposes described in this policy.",61,,,,
zomato_70,zomato,"We primarily collect your data to provide you the Services that you opt for. Our Services are backed by a wide array of supporting services that directly or indirectly improve the Services offered to you. We use the information we collect from and about you for a variety of purposes, including to:",52,,,,
zomato_71,zomato,"Administer our Services by sharing information with relevant third parties (delivery partners, restaurant partners, service providers, vendors) to facilitate provisions of the Services.",23,,,,
zomato_72,zomato,"We also use your information to process and respond to your queries and complaints, provide you with customer support, allow you to participate in interactive features, send you questions from other users that you may be able to answer, provide you with policies about your account and notify you about changes to our platform and Services.",56,,,,
zomato_73,zomato,"Diagnose technical problems, platform issues, and maintain stability and functionality, detect and prevent fraud, abuse of promotional activities, and violation of our terms of service, carry out our obligations and enforce our rights arising from any contracts (including billing and collection) and comply with legal requirements and obligations.",48,,,,
zomato_74,zomato,"Understand our users (behavior, preferences, feature usage) to improve the content and features of our Service, personalize your experience by offering customized content, deals, and other services based on your preferences and interests, generate reports, conduct data analysis, and research user base and usage patterns, and conduct employee training and quality assurance.",52,,,,
zomato_75,zomato,"Send you communications (via email, SMS, phone, WhatsApp, etc.) that we determine may be of interest to you regarding our services or promotions, share your preferences or availed services (if applicable) for marketing/promotional activities, enable us to show you advertisements relevant to your likely interests and administer promotions, contests, and sweepstakes.We may also use your information to contact you about goods and services that may be of interest to you.",70,,,,
zomato_76,zomato,"To help us better understand your use of the Services, we may use third-party web analytics on our Services, such as Google Analytics.",23,,,,
zomato_77,zomato,"These service providers use the sort of technology described in the ""Automatically-Collected Information"" section above.",15,,,,
zomato_78,zomato,"The information collected by this technology will be disclosed to or collected directly by these service providers, who use the information to evaluate our users' use of the Services.",29,,,,
zomato_79,zomato,When accessing the Services from a mobile application you may also receive tailored in-application advertisements.,15,,,,
zomato_80,zomato,We may use the information we have collected from you to enable us to display advertisements to third partyour advertisers'/service providers' target audiences.,23,,,,
zomato_81,zomato,"Even though we do not disclose your personal information for these purposes without your consent, if you click on or otherwise interact with an advertisement, the advertiser may assume that you meet its target criteria.",35,,,,
zomato_82,zomato,: Third-party advertisers and partners accessible via our Services use their own tracking technologies (like cookies and device IDs) to collect data about your Service usage.,26,,,,
zomato_83,zomato,They use this to personalize ads shown to you (on our Services or elsewhere) based on your activity and to measure ad performance.,23,,,,
zomato_84,zomato,"Importantly, Eternal does not control these third-party technologies or their data practices; their own privacy policies apply.",17,,,,
zomato_85,zomato,"Opting out of tailored advertising will not stop ads altogether, only personalization.",12,,,,
zomato_86,zomato,We are not responsible for the function or accuracy of third-party opt-out mechanisms.,13,,,,
zomato_87,zomato,"To enhance your experience and enable social features on our Services, such as finding friends or sharing recommendations, you may choose to provide us with information from your device's address book. We may use this information to help identify your contacts who are also users of our Services, to facilitate connections and recommendations between you and your contacts on the platform, and potentially to inform you about relevant activity of your contacts on the Services.",75,,,,
zomato_88,zomato,"To ensure service quality, maintain platform integrity, resolve disputes, conduct internal training, detect and prevent fraud, and for other essential administrative and operational purposes, we reserve the right to monitor and record communications and interactions that occur through or in connection with our Services.",44,,,,
zomato_89,zomato,"This includes, but is not limited to, telephone calls with our customer support or operational teams, messages exchanged via chat features within our platform between users, merchants, delivery partners, or Eternal personnel, and potentially other forms of interaction facilitated through our Services.",42,,,,
zomato_90,zomato,"These recordings and associated data may be retained for as long as reasonably necessary to fulfill the purposes outlined above, comply with legal obligations, enforce our agreements, or as otherwise required for our legitimate business needs.",36,,,,
zomato_91,zomato,"To provide a seamless experience across our ecosystem and enhance operational efficiency, we may share your information with our affiliates, including entities like Blinkit and Hyperpure, as well as other current or future Eternal group companies. This sharing facilitates functions such as unified login and identity management across platforms, cross-application feature integration, coordinated customer support, shared analytics for service improvement, and potentially offering bundled services or cross-promotional activities relevant to your interests across the Eternal group of companies.",78,,,,
zomato_92,zomato,"We may anonymize and/or de-identify information collected from you through the Services or via other means, including via the use of third-party web analytic tools as described below.",28,,,,
zomato_93,zomato,"As a result, our use and disclosure of aggregated and/or de-identified information is not restricted by this Privacy Policy, and it may be used and disclosed to others without limitation.",30,,,,
zomato_94,zomato,"We may utilize artificial intelligence (AI) tools and technologies to process Personal Data in order to enhance our services, improve user experience, and ensure the security and integrity of our operations.",31,,,,
zomato_95,zomato,"These AI tools may analyze Personal Data to identify patterns, detect anomalies, and provide personalized recommendations.",16,,,,
zomato_96,zomato,"When you apply for a position with Eternal or its affiliates through our Service or other channels, we collect and process the personal information you provide (such as your resume, contact details, qualifications, work history) and information generated during the recruitment process (e.g., interview notes, assessment results).",47,,,,
zomato_97,zomato,"We use this information to manage the recruitment process, including evaluating your suitability for the specific role you applied for and potentially other current or future opportunities within Eternal and its affiliates, conducting background verifications (where applicable and permitted by law), communicating with you about your application, and complying with legal and regulatory requirements.",54,,,,
zomato_98,zomato,"We may share your information with relevant affiliates and trusted third-party service providers who assist us with recruitment functions, such as Applicant Tracking Systems (ATS), assessment providers, and background check agencies.",31,,,,
zomato_99,zomato,"We retain applicant information for as long as necessary to fulfill the recruitment process, comply with our legal and record-keeping obligations, resolve potential disputes, and consider you for future relevant openings, unless otherwise required or requested pursuant to applicable law.",40,,,,
zomato_100,zomato,"We use personal information to provide you with the services that you have opted to receive through the use of our platform and services. For facilitation of this, We may disclose personal information that we collect or you provide, as described in this privacy policy, in the following ways:",49,,,,
zomato_101,zomato,"To contractors, suppliers, advertisers/service providers who are typically bound by contractual obligations to keep personal information confidential and use it only for the purposes for which we disclose it to them.",31,,,,
zomato_102,zomato,"To an actual or potential buyer or other successor in the event of a merger, divestiture, restructuring, reorganization, dissolution or other sale or transfer of some or all of Eternal assets, whether as a going concern or as part of bankruptcy, liquidation or similar proceeding, in which personal information held by Eternal about the users of our Services are among the assets transferred.",63,,,,
zomato_103,zomato,"To third-parties, including suppliers, to market their products or services to you if you have consented to receive the promotional updates. We contractually require these third-parties to keep personal information confidential and use it only for the purposes for which we disclose it to them.",45,,,,
zomato_104,zomato,"Â We may share your information with third party service providers that we use for a variety of purposes, such as to send you communications via emails, messages or tele-call to inform you about our products and Services that may be of interest to you, push notifications to your mobile device on our behalf, provide voice recognition services to process your spoken queries and questions, help us analyze use of our Services, and process and collect payments.",77,,,,
zomato_105,zomato,"Some of our products, Services and databases are hosted by third party hosting services providers.",15,,,,
zomato_106,zomato,"We may also use third party service providers for other projects, such as conducting surveys, organizing sweepstakes or providing services and business / commercial solutions for us whether permanently or on an ad hoc basis.",35,,,,
zomato_107,zomato,We may share information about you with these service providers to enable them to perform their services.,17,,,,
zomato_108,zomato,"Â We may share your information when we believe in good faith that such sharing is reasonably necessary in order to investigate, prevent, or take action regarding possible illegal activities or to comply with legal processes. This may involve the sharing of your information with law enforcement, government agencies, courts, and/or other organizations on account of legal requests such as notices, summons, court order or government demand to comply with applicable laws.",72,,,,
zomato_109,zomato,"We may also share your information to investigate and address threats or potential threats to the safety of any person, to investigate and address violations of this Privacy Policy or the Terms of Service, or to investigate and address violations of the rights of third parties and/or to protect the rights, property and safety of Eternal, our employees, other users, or the public.",63,,,,
zomato_110,zomato,"We may also share information with internal and external audit teams and various stakeholders across our ecosystem, including affiliated entities, payment gateways, banks and other financial entities for fraud detection, prevention, mitigation, auditing and assurance purposes.",36,,,,
zomato_111,zomato,"Â If you interact with social media features on our Services, such as the Facebook Like button, or use your social media credentials to log-in or post any content, these features may collect information about your use of the Services, as well as post information about your activities on the social media service. Your interactions with social media companies are governed by their privacy policies.",65,,,,
zomato_112,zomato,"Â and other agreements, including for billing and collection purposes.",10,,,,
zomato_113,zomato,"When you sign up for an account, you are opting in to receive correspondence from other Eternal users, businesses, and Eternal itself. You can log in to manage your email and notification preferences and follow the """,37,,,,
zomato_114,zomato,""" instructions for commercial email messages, but note that you cannot opt out of receiving certain administrative policy, service policy, or legal policy related correspondences from Eternal.",27,,,,
zomato_115,zomato,"If we believe disclosure is necessary or appropriate to protect the rights, property, or safety of Eternal, our customers or others. This includes exchanging information with other companies and organizations for the purposes of fraud protection and credit risk reduction.",40,,,,
zomato_116,zomato,Â We may additionally share your information with third parties in any other circumstances where we have your consent to do so.,22,,,,
zomato_117,zomato,"When you initiate transactions such as making reservations, placing orders, or processing payments with restaurants or other merchant partners (""Partners"") through our Services, we share necessary information with the specific Partners to enable them to fulfill your request and provide their services effectively. This sharing mirrors the information exchange that might occur if you interacted directly with the Partner.",59,,,,
zomato_118,zomato,Any information shared with a Partner through our Services is subject to that Partner's own privacy practices and policies.,19,,,,
zomato_119,zomato,"They may use this information for their own purposes, including service fulfillment, customer management, analytics, and potentially marketing (subject to their independent compliance with applicable laws).",26,,,,
zomato_120,zomato,"Eternal has no control over, and assumes no responsibility or liability for, how Partners collect, use, or share the information provided to them.",23,,,,
zomato_121,zomato,We strongly encourage you to review the privacy policy of any Partner you interact with directly or transact with through our Services.,22,,,,
zomato_122,zomato,"To use certain aspects of our Services, such as to make reservations at certain restaurants and to make payments to certain restaurants, we may require your credit or debit card account information.",32,,,,
zomato_123,zomato,"By submitting your credit or debit card account information through our Services, you expressly consent to the sharing of your information with third-party payment processors, and other third-party service providers (including but not limited to service providers who provide fraud detection services to us and other third parties), and you further agree to the following terms:",56,,,,
zomato_124,zomato,"When you use a credit or debit card to secure a reservation through our Services, we provide your credit or debit card account information to our third-party payment service providers.",30,,,,
zomato_125,zomato,"When you initially provide your credit or debit card account information through our Services in order to use our payment services, we provide your credit or debit card account information to our third-party payment service providers. As explained in our Terms of Service, these third parties may store your credit or debit card account information so you can use such payment services in the future.",65,,,,
zomato_126,zomato,"Eternal may process and retain your personal information on its servers in India where its data centers are located, and/or on the servers of its third parties (in or outside India), having contractual relationships with Eternal.",36,,,,
zomato_127,zomato,"When you sign up for an account, you are opting to receive correspondence from Eternal. You can manage your email and notification preferences and follow the """,27,,,,
zomato_128,zomato,""" instructions for commercial email messages. Note that you cannot opt out of receiving certain administrative policy, service policy, or legal policy related correspondences from Eternal.",26,,,,
zomato_129,zomato,"If you would like to permanently delete your account, please use the ""Contact Us"" link at the bottom of every page (also located here).",24,,,,
zomato_130,zomato,We will take reasonable steps to accurately record the personal information that you provide to us and any subsequent updates.,20,,,,
zomato_131,zomato,"Once you have requested for deletion of the data associated with your account, we will not be able to restore your account or any of its associated data to you.",30,,,,
zomato_132,zomato,"Copies and backups of your personal information may continue to remain in our backup storage used for recovery in case of contingencies, as well as for enforcing our legal rights and fraud / risk mitigation purposes.",36,,,,
zomato_133,zomato,"Your rights regarding your personal information may be limited, subject to the law of your jurisdiction, particularly:",17,,,,
zomato_134,zomato,"Where the rights or safety of another person or persons would be encroached upon, or",15,,,,
zomato_135,zomato,"If the information or material you request relates to existing or anticipated legal proceedings between you and us, or providing access to you would prejudice negotiations between us or an investigation of possible unlawful activity. Your right to review, update, correct, and delete your information is subject to our records retention policies and applicable law, including any statutory retention requirements.",60,,,,
zomato_136,zomato,"If you engage with us as a Service Partner, we collect and process your personal information for purposes related to your onboarding, eligibility verification, the facilitation and management of services you provide, and the administration of our contractual relationship with you.",41,,,,
zomato_137,zomato,"In addition to information collected generally from users of our Services, if you are a Service Partner, we may collect:",20,,,,
zomato_138,zomato,"Information required for background checks, right-to-work verification, and other vetting processes as deemed necessary by the Company or required by law, which may include professional licenses, certifications, driving record history, and criminal record history, subject to applicable laws and your specific consent where required.",44,,,,
zomato_139,zomato,": Details regarding any vehicle, equipment, or tools used in providing services, including registration, licensing, insurance, and operational status information.",20,,,,
zomato_140,zomato,": Bank account details, tax identification numbers (e.g., PAN, GSTIN), and other information necessary for processing payments, earnings, incentives, and managing financial transactions related to the services provided.",28,,,,
zomato_141,zomato,": Real-time and historical geolocation data collected via your mobile device or other Company-provided devices when you are logged into the relevant Service Partner application, available for, en route to, or actively engaged in providing services.",36,,,,
zomato_142,zomato,": Information related to the services you provide, including task/order details, service timings, routes taken (where applicable), acceptance and completion metrics, customer and merchant feedback/ratings, earnings history, interaction history with Company platforms and support channels, application usage patterns, device information (including device ID, model, operating system), and communication records transacted through our platforms.",53,,,,
zomato_143,zomato,"We use the information collected from Service Partners for purposes including, but not limited to:",15,,,,
zomato_144,zomato,"Verifying identity, eligibility, and suitability to act as a Service Partner for one or more platforms within our group.",19,,,,
zomato_145,zomato,"Tracking the progress, status, and location related to ongoing services, where applicable.",12,,,,
zomato_146,zomato,"Calculating, processing, and disbursing payments, incentives, fees, and other financial amounts related to your services.",15,,,,
zomato_147,zomato,"Ensuring the safety, security, and integrity of our platforms, operations, Service Partners, customers, merchant partners, and the public, including through fraud detection, investigation, and prevention.",25,,,,
zomato_148,zomato,"Analyzing operational data, usage trends, and performance metrics to optimize logistics, improve platform efficiency, enhance our service offerings, and personalize the Service Partner experience.",24,,,,
zomato_149,zomato,"Managing disputes, enforcing our agreements, and protecting our legal rights and interests.",12,,,,
zomato_150,zomato,"We may share Service Partner information as described generally in the section ""How we share the information we collect,"" and specifically:",21,,,,
zomato_151,zomato,"With customers, merchants, or other end-users as necessary to facilitate the services you provide (e.g., your name, photograph, vehicle type, real-time location during service provision).",25,,,,
zomato_152,zomato,"Within the Eternal group of affiliated companies for operational coordination, administrative efficiency, platform integration, compliance, and analytical purposes consistent with this policy.",22,,,,
zomato_153,zomato,"With third-party service providers who perform functions on our behalf, such as background checks, payment processing, insurance administration, communication platforms, data analytics, software provision, and technical support, under confidentiality agreements.",30,,,,
zomato_154,zomato,"As required by law, regulation, or legal process (e.g., responding to lawful requests from government agencies or law enforcement).",19,,,,
zomato_155,zomato,"With government bodies, agencies or other authorised legal entities for social security schemes and other instances where such information is requested from us by such regulatory agencies.",27,,,,
zomato_156,zomato,"We have implemented appropriate physical, electronic, and managerial procedures to safeguard and help prevent unauthorized access to your information and to maintain data security.",24,,,,
zomato_157,zomato,"These safeguards take into account the sensitivity of the information that we collect, process and store and the current state of technology.",22,,,,
zomato_158,zomato,"We follow generally accepted industry standards to protect the personal information submitted to us, both during transmission and once we receive it.",22,,,,
zomato_159,zomato,The third party service providers providing payment gateway and payment processing services are all validated as compliant with the payment card industry standard (generally referred to as PCI compliant service providers).,31,,,,
zomato_160,zomato,"We assume no liability or responsibility for disclosure of your information due to errors in transmission, unauthorized third-party access, or other causes beyond our control.",25,,,,
zomato_161,zomato,You play an important role in keeping your personal information secure.,11,,,,
zomato_162,zomato,"You should not share your user name, password, or other security information for your Eternal accounts with anyone.",18,,,,
zomato_163,zomato,"If we receive instructions using your username and password, we will consider that you have authorized the instructions and will not be liable for any breach or subsequent loss arising out of such perceived authorization.",35,,,,
zomato_164,zomato,Third party links and services: The Services may contain links to third-party websites.,13,,,,
zomato_165,zomato,": We reserve the right to amend this Privacy Policy from time to time to reflect changes in the law, our data collection and processing practices, the features of our Services, or advances in technology.",35,,,,
zomato_166,zomato,Use of information we collect is subject to the Privacy Policy in effect at the time such information is used.,20,,,,
zomato_167,zomato,"If we make any material changes to this Privacy Policy, we will post the changes here and may notify you where required by law.",24,,,,
zomato_168,zomato,Your continued use of the Services following the posting of changes to this Privacy Policy will constitute your consent and acceptance of those changes.,24,,,,
zomato_169,zomato,"To function, Nugget requires Clients to input or connect data sources.",11,,,,
zomato_170,zomato,"This Client-provided data, processed by Eternal through the Nugget platform may include personal information pertaining to the Client's own end-users (e.g., customer support transcripts, user queries, transaction details relevant to the AI agent's task).",34,,,,
zomato_171,zomato,Eternal processes this data strictly on behalf of the Client to enable the specific AI functionalities contracted for.,18,,,,
zomato_172,zomato,Nugget leverages third-party Large Language Model (LLM) services via API integrations.,11,,,,
zomato_173,zomato,"Consequently, data submitted by the Client through the Nugget interface is programmatically transmitted to these external LLM providers for processing necessary to generate responses or perform tasks as directed by the Client's configuration.",33,,,,
zomato_174,zomato,"Eternal selects and manages these LLM integrations, but the ultimate processing by the LLM provider is subject to their specific technical protocols and data handling practices.",26,,,,
zomato_175,zomato,"Data governance, security measures, specific processing activities, and data retention relating to the Nugget service are governed by the Nugget Terms & Conditions and the Master Service Agreement (MSA) executed with each Client.",33,,,,
zomato_176,zomato,"For comprehensive details on data handling within Nugget, please refer to these specific contractual documents.",15,,,,
zomato_177,zomato,"If you have any queries relating to the processing/ usage of information provided by you or regarding Eternalâs Privacy Policy, you may email the Data Protection Officer (DPO) atÂ",29,,,,
